Nº trabajo;OFERTA GESTIONA;EXP GESTIONA;TIPO EXP.;FECHA INICIO;FECHA ENTREGA;TECNICO RBLE;T1;SERVICIO ;TIPO SERVICIO;GRUPO;ICA;PPTO. TOTAL (SIN IVA);GASTOS (EST.);HORAS PRESUP (HP);HORAS 2025;HORAS RESTANTES;TOTAL H (2024 + 2025);% HR/HP  AÑO;Tomás;Jokin;Cristian;Belén;Raúl;Ánder;Bryan;Maddie;Iñaki;Javier;M. Ángel;Paula;Pilar;David;J. Antonio;Elena;Laura;Hacomar;T2;T3;PEDIDO;FECHA FINALIZACIÓN;VB CLIE. ;FECHA FACTURACION;Columna1;Nº Fact;;;;
4622;T OV-20252963;T19-SIN-10-1574;PUNTUAL;mar-26;jul-26;BRL;IRE;FICHAS BLOQUEO LINEA 1 LINEA 2 Y LINEA 3;LOTO;MONBAKE;TAJONAR;4.790,00 €;100,00 €;78,17;0;76,17;2;2,56;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4623;T OV-20260396;T26-SIN-01-1211;PUNTUAL;abr-26;abr-26;BRL;BRL;DPCEX FRIBASA PLANTA NUEVA;ATEX;MUSANORTE;MUSANORTE;1.250,00 €;-   € ;20,83;0;15,83;5;24;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4624;T OV-20254382;T26-SIN-01-1212;PUNTUAL;abr-26;abr-26;BRL;BRL;DPCEX IMQ KAREALDE;ATEX;IMQ;KAREALDE;1.650,00 €;110,00 €;25,67;0;20,67;5;19,48;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4625;T OV-20261622;T26-SIN-01-1317;PUNTUAL;abr-26;may-26;ELA;ELA;REVISION DPCEx ATLAS MELILLA 2;ATEX;MOEVE;MOEVE;2.750,00 €;450,00 €;38,33;0;38,33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4626;T OV-20261377;T23-SIN-10-1846;PUNTUAL;mar-26;mar-26;BRL;IRE;MAPSA FORMACION LOTO;LOTO;MAPSA;MAPSA;1.590,00 €;60,00 €;25,5;0;19,5;6;23,53;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4627;T OV-20261402_C;T25-SIN-10-3283;PUNTUAL;feb-26;mar-26;BRL;BRL;*LIEBHERR FORMACION IMPLANTACION;LOTO;LIEBHERR;LIEBHERR;3.200,00 €;60,00 €;52,33;0;0;31,5;60,19;0;0;0;31,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;27/03/2026;SI;31/03/2026;;2026001809 - 10;;;;
4628;T OV-20260155;T26-SIN-10-1332;PUNTUAL;mar-26;mar-26;BRL;BRL;IMPLANTACION LOTO BIOPINTO PROGRAMA GENERAL;LOTO;VALORIZA;BIOPINTO;1.900,00 €;300,00 €;26,67;0;18,17;8,5;31,88;0;0;0;8,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4629;T OV-20260155;T26-SIN-10-1332;PUNTUAL;may-26;may-26;BRL;IRE;IMPLANTACION LOTO BIOPINTO FICHAS DE BLOQUEO;LOTO;VALORIZA;BIOPINTO;15.000,00 €;600,00 €;240;0;240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4630;T OV-20260155;T26-SIN-10-1332;PUNTUAL;jun-26;jun-26;BRL;IRE;IMPLANTACION LOTO BIOPINTO FORMACION;LOTO;VALORIZA;BIOPINTO;600,00 €;150,00 €;7,5;0;7,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4631;T OV-20262578;T19-SIN-07-0158 ;PUNTUAL;mar-26;abr-26;BLO;PRW;REV PAU CONSERVAS UNFASA ;AUTOPROTECCION;NATURGY IBERIA;NATURGY IBERIA;727,28;0;12,12;0;0;8,25;68,06;0;0;0;0;0;0;0;0;0;0;0;0;8,25;0;0;0;0;0;;;;22/04/2026;SI;30/04/2026;;;;;;
4632;T OV-20262579;T19-SIN-07-0158;PUNTUAL;mar-26;mar-26;BLO;PRW;REV PAU ARNEACTIVE;AUTOPROTECCION;NATURGY IBERIA;NATURGY IBERIA;754,84;0;12,58;0;0;7,75;61,6;0;0;0;0;0;0;0;0;0;0;0;0;7,75;0;0;0;0;0;;;;22/04/2026;SI;30/04/2026;;;;;;
4633;REV PE INDITEX;T19-SIN-07-0158 ;PUNTUAL;mar-26;abr-26;BLO;PRW;REV PE INDITEX;AUTOPROTECCION;NATURGY IBERIA;NATURGY IBERIA;713,19 €;-   € ;11,89;0;11,39;0,5;4,21;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0;;;;;NO;;;;;;;
4634;REV PAU PLACO ST GOBAIN;T19-SIN-07-0158 ;PUNTUAL;mar-26;abr-26;BLO;LAR;REV PAU PLACO ST GOBAIN;AUTOPROTECCION;NATURGY IBERIA;NATURGY IBERIA;713,19 €;-   € ;11,89;0;11,89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4635;T OV-20252464D;T25-SIN-01-4329;PUNTUAL;mar-26;mar-26;BRL;COLAB;*PAPREC 2 DPCEX EN CATALUÑA;ATEX;PAPREC;PAPREC;5.060,00 €;1.673,33 €;56,44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;31/03/2026;SI;31/03/2026;;;;;;
4636;T OV-20255093;T25-SIN-01-2833;PUNTUAL;ene-26;jun-26;BRL;COLAB;Segunda visita para elaboración DCPEX;ATEX;REGANOSA;REGANOSA;2.184,32 €;1.213,51 €;16,18;0;16,18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4637;T OV-20261918;T23-SIN-07-1280;PUNTUAL;abr-26;abr-26;DPV;MCM;*SIMULACRO DE EMERGENCIA;IMPLANTACION;INFRAESTRUCTURAS ELECTRICAS LA MUDARRA;INFRAESTRUCTURAS ELECTRICAS LA MUDARRA;1.046,00 €;100,00 €;15,77;0;0;13;82,45;0;0;0;0;0;0;0;0;0;0;4;0;0;9;0;0;0;0;;;;17/04/2026;SI;30/04/2026;;;;;;
4638;T OV-20261921;T21-SIN-07-1092;PUNTUAL;abr-26;may-26;DPV;DPV;IMPLANTACIÓN CCC ACECA;IMPLANTACION;NATURGY;NATURGY GENERACION;581,00 €;-   € ;9,68;0;9,68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4639;T OV-20261927;T21-SIN-07-1092;PUNTUAL;abr-26;may-26;DPV;DPV;IMPLANTACIÓN CCC SABON;IMPLANTACION;NATURGY;NATURGY GENERACION;581,00 €;-   € ;9,68;0;6,68;3;30,98;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;;;;;NO;;;;;;;
4640;T OV-20261929;T21-SIN-07-1092;PUNTUAL;abr-26;may-26;DPV;DPV;IMPLANTACIÓN CCC CARTAGENA;IMPLANTACION;NATURGY;NATURGY GENERACION;581,00 €;-   € ;9,68;0;9,68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4641;T OV-20261904;SIN - T25-SIN-07-1686 ;PUNTUAL;mar-26;abr-26;BLO;MMB;GASODUCTO JUNEDA ;AUTOPROTECCION;REINS;REINS;2.250,00 €;-   € ;37,5;0;37,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4642;T OV-20261930;T21-SIN-07-1092;PUNTUAL;abr-26;may-26;DPV;DPV;IMPLANTACIÓN CCC SAGUNTO;IMPLANTACION;NATURGY;NATURGY GENERACION;581,00 €;-   € ;9,68;0;9,68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4643;T OV-20261931;T21-SIN-07-1092;PUNTUAL;abr-26;jun-26;DPV;DPV;IMPLANTACIÓN CCC CAMPO DE GIBRALTAR;IMPLANTACION;NATURGY;NATURGY GENERACION;581,00 €;-   € ;9,68;0;9,68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4644;T OV-20261932;T21-SIN-07-1092;PUNTUAL;abr-26;jun-26;DPV;DPV;IMPLANTACIÓN CCC SAN ROQUE;IMPLANTACION;NATURGY;NATURGY GENERACION;581,00 €;-   € ;9,68;0;9,68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4645;T OV-20261933;T21-SIN-07-1092;PUNTUAL;abr-26;jun-26;DPV;DPV;IMPLANTACIÓN CCC PALOS DE LA FRONTERA;IMPLANTACION;NATURGY;NATURGY GENERACION;581,00 €;-   € ;9,68;0;8,18;1,5;15,49;0;0;0;0;0;0;0;0;0;0;0;0;0;1,5;0;0;0;0;;;;;NO;;;;;;;
4646;T OV-20261935;T21-SIN-07-1092;PUNTUAL;abr-26;jun-26;DPV;DPV;IMPLANTACIÓN CCC MALAGA;IMPLANTACION;NATURGY;NATURGY GENERACION;581,00 €;-   € ;9,68;0;9,68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4647;T OV-20261938;T21-SIN-07-1092;PUNTUAL;abr-26;jun-26;DPV;DPV;IMPLANTACIÓN CCC BESOS;IMPLANTACION;NATURGY;NATURGY GENERACION;581,00 €;-   € ;9,68;0;9,68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4648;T OV-20261939;T21-SIN-07-1092;PUNTUAL;abr-26;jun-26;DPV;DPV;IMPLANTACIÓN CCC PORT BARCELONA;IMPLANTACION;NATURGY;NATURGY GENERACION;581,00 €;-   € ;9,68;0;9,68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4649;T OV-20261940;T21-SIN-07-1092;PUNTUAL;abr-26;jun-26;DPV;DPV;IMPLANTACIÓN CCC PLANA DEL VENT;IMPLANTACION;NATURGY;NATURGY GENERACION;581,00 €;-   € ;9,68;0;9,68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4650;T OV-20261680;T26-SIN-11-1680;PUNTUAL;mar-26;mar-26;JMR;JMR;MEDICION RESISTENCIA A TIERRA;S. ELECTRICOS;CINFA;CINFA;360,00 €;-   € ;6;0;0;7,5;125;0;7,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4651;T OV-20256979;T26-SIN-05-1365 TRABAJOS TP LOS BARRIOS 2026;PUNTUAL;mar-25;abr-26;CPV;CPV;VERIFICACION SIL TPLB ENDESA;RIESGOS;TECNICAS REUNIDAS;TECNICAS REUNIDAS;2.200,00 €;-   € ;36,67;0;7,67;29;79,09;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4652;T OV-20255515;T26-SIN-01-1368;PUNTUAL;abr-26;abr-26;BRL;BRL;DPCEX IMQ AYZAR;ATEX;IMQ;AYZAR;1.875,00 €;50,00 €;30,42;0;21,92;8,5;27,95;0;0;0;8,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4653;T OV-20255520;T26-SIN-01-1369;PUNTUAL;may-26;may-26;BRL;BRL;DPCEX IMQ RAYZA;ATEX;IMQ;RAYZA;1.875,00 €;50,00 €;30,42;0;30,42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4654;T OV-20261687;T26-SIN-11-1370;PUNTUAL;mar-26;abr-26;JMR;JML;CC Y FLUJO DE CARGAS 3 PFV;S. ELECTRICOS;EOSOL;EOSOL;8.020,80 €;-   € ;133,68;0;102,68;31;23,19;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4655;T OV-20255832;T26-SIN-07-01379;PUNTUAL;mar-26;abr-26;CPV;CPV;REV PEI ETAP TORRELAGUNA;SEVESO;ACCIONA;TORRELAGUNA UTE;4.645,00 €;635,00 €;66,83;0;0;68,75;102,87;0;0;68,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4656;T OV-20260924;T26-SIN-07-1427;PUNTUAL;mar-26;abr-26;RAP;RAP;REV PAU PARLAMENTO DE NAVARRA 2026 + DIV + SIM;AUTOPROTECCION;GOBIERNO DE NAVARRA;PARLAMENTO DE NAVARRA;3.500,00 €;-   € ;58,33;0;52,33;6;10,29;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4657;T OV-20261989;T26-SIN-11-1445;PUNTUAL;mar-26;abr-26;JMR;JMR;ESTUDIO ARMONICOS + AFS PLANTA EEUU;S. ELECTRICOS;EOSOL;EOSOL;8.430,00 €;5.220,00 €;53,5;0;42,5;11;20,56;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4658;T OV-20261533;T26-SIN-01-1446;PUNTUAL;mar-26;mar-26;ELA;ELA;*FORMACION H2 OGISA 8H;ATEX;OGISA INFRAESTRUCTURAS;OGISA INFRAESTRUCTURAS;3.210,00 €;1.130,00 €;34,67;0;0;31,5;90,87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31,5;0;0;;;;10/04/2026;SI;30/04/2026;;2026002271;;;;
4659;T OV-20261612;T26-SIN-01-1456;PUNTUAL;mar-26;abr-26;ELA;ELA;FORMACION ISMATEX N1E N1EM Y N2E;ATEX;ELECNOR;ELECNOR;12.115,00 €;1.760,00 €;172,58;0;0;50;28,97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;;;;27/04/2026;SI;30/04/2026;;;;;;
4660;T OV-20261853;T26-SIN-11-1468;PUNTUAL;mar-26;abr-26;JMR;JML;PROCEDIMIENTO ELECTRICO GENERAL;S. ELECTRICOS;ASK CHEMICALS;ASK CHEMICALS;2.210,00 €;40,00 €;36,17;0;24,17;12;33,18;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4661;T OV-20262080;T24-SIN-07-3100;PUNTUAL;mar-26;dic-26;JMR;JMR;PAIF PFV TABERNAS;AUTOPROTECCION;NATURGY;NATURGY RENOVABLES;1.151,00 €;-   € ;19,18;0;19,18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4662;T OV-20262081;T24-SIN-07-3100;PUNTUAL;mar-26;mar-26;JMR;JMR;PAIF PFV ANDUJAR;AUTOPROTECCION;NATURGY;NATURGY RENOVABLES;1.692,00 €;-   € ;28,2;0;20,2;8;28,37;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4663;T OV-20256390;T26-SIN-08-0584;PUNTUAL;mar-26;mar-26;AEL;AEL;*REV APQ TERMOSOLAR PdR I y II;APQ;CONTOUR GLOBAL;CONTOUR GLOBAL;1.020,00 €;-   € ;17;0;0;10;58,82;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;;;;30/03/2026;SI;31/03/2026;;;;;;
4664;T OV-20256390;T26-SIN-08-0584;PUNTUAL;sep-26;dic-26;AEL;AEL;SIM PdR I y PdR II;APQ;CONTOUR GLOBAL;CONTOUR GLOBAL;1.120,00 €;-   € ;18,67;0;18,67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4665;T OV-20256390;T26-SIN-08-0584;PUNTUAL;abr-26;abr-26;AEL;AEL;*SIM + REV APQ TERMOSOLAR MAJADAS;APQ;CONTOUR GLOBAL;CONTOUR GLOBAL;1.070,00 €;-   € ;17,83;0;0;5,5;30,84;0;0;0;0;0;5,5;0;0;0;0;0;0;0;0;0;0;0;0;;;;23/04/2026;SI;30/04/2026;;;;;;
4666;T OV-20256390;T26-SIN-08-0584;PUNTUAL;abr-26;abr-26;AEL;AEL;REV APQ TERMOSOLAR ALVARADO;APQ;CONTOUR GLOBAL;CONTOUR GLOBAL;510,00 €;-   € ;8,5;0;5;3,5;41,18;0;0;0;0;0;3,5;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4667;T OV-20256390;T26-SIN-08-0584;PUNTUAL;may-26;may-26;AEL;AEL;SIM + REV APQ TERMOSOLAR ORELLANA;APQ;CONTOUR GLOBAL;CONTOUR GLOBAL;1.240,00 €;-   € ;20,67;0;20,67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4668;T OV-20256390;T26-SIN-08-0584;PUNTUAL;sep-26;sep-26;AEL;AEL;SIM TERMOSOLAR ALVARADO;APQ;CONTOUR GLOBAL;CONTOUR GLOBAL;560,00 €;-   € ;9,33;0;9,33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4669;T OV-20260799_B;T26-SIN-10-1412;PUNTUAL;mar-26;abr-26;BRL;IRE;BRADY BALL AEROSOL 50 PROCEDMEINTOS;LOTO;BRADY;BALL AEROSOL;5.568,75 €;810,00 €;79,31;0;33,06;46,25;58,31;0;0;0;0;0;0;0;0;46,25;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4671;T OV-20261973;T26-SIN-10-1523;PUNTUAL;mar-26;mar-26;BRL;BRL;*FORMACION LOTO;LOTO;URTASUN;URTASUN;550,00 €;40,00 €;8,5;0;0;5;58,82;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;27/03/2026;SI;31/03/2026;;;;;;
4672;T OV-20261393;T26-SIN-07-1535;PUNTUAL;abr-26;may-26;RAP;RAP;REV PAU TORRES DE ARBIDE 2026;AUTOPROTECCION;KUTXA FUNDAZIOA;KUTXA FUNDAZIOA;2.150,00 €;120,00 €;33,83;0;29,83;4;11,82;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4673;T OV-20261951;T23-SIN-12-2485;PUNTUAL;abr-26;may-26;AEL;AEL;REV PAIF PE MORRONES;MEDIO AMBIENTE;ACCIONA;ACCIONA GENERACION RENOVABLE;910,00 €;-   € ;15,17;0;14,67;0,5;3,3;0;0;0;0;0;0,5;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4674;T OV-20261952;T23-SIN-12-2485;PUNTUAL;abr-26;may-26;AEL;AEL;REV PAIF PE LOMA LAZARO Y VIENTO ALCALA;MEDIO AMBIENTE;ACCIONA;ACCIONA GENERACION RENOVABLE;910,00 €;-   € ;15,17;0;14,67;0,5;3,3;0;0;0;0;0;0,5;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4675;T OV-20261953;T23-SIN-12-2485;PUNTUAL;abr-26;may-26;AEL;AEL;REV PAIF PE GRANADO;MEDIO AMBIENTE;ACCIONA;ACCIONA GENERACION RENOVABLE;910,00 €;-   € ;15,17;0;14,67;0,5;3,3;0;0;0;0;0;0,5;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4676;T OV-20261954;T23-SIN-12-2485;PUNTUAL;abr-26;may-26;AEL;AEL;REV PAIF PE CUEVA DORADA Y LOS SILONES;MEDIO AMBIENTE;ACCIONA;ACCIONA GENERACION RENOVABLE;910,00 €;-   € ;15,17;0;15,17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4677;T OV-20261955;T23-SIN-12-2485;PUNTUAL;abr-26;may-26;AEL;AEL;REV PAIF PE CERRO GAVIRA Y LLANOS DEL ESPINO;MEDIO AMBIENTE;ACCIONA;ACCIONA GENERACION RENOVABLE;910,00 €;-   € ;15,17;0;15,17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4678;T OV-20261957;T23-SIN-12-2485;PUNTUAL;abr-26;may-26;AEL;AEL;PAIF AGRUPACIÓN FFVV AYORA;MEDIO AMBIENTE;ACCIONA;ACCIONA GENERACION RENOVABLE;2.122,50 €;50,00 €;34,54;0;34,54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LAR;;;;NO;;;;;;;
4679;T OV-20262192;T23-SIN-12-2485;PUNTUAL;abr-26;may-26;AEL;AEL;NUEVO PAIF SET LES COMES;MEDIO AMBIENTE;ACCIONA;ACCIONA GENERACION RENOVABLE;1.125,00 €;-   € ;18,75;0;18,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4680;T OV-20262195;SIN - T25-SIN-07-1688;PUNTUAL;mar-26;mar-26;BLO;BLO;*DIV PEI GAL 1 2026;IMPLANTACION;NATURGY;NEDGIA GALICIA;391,50 €;-   € ;6,53;0;0;2;30,65;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;;;;30/03/2026;SI;31/03/2026;;;;;;
4681;T OV-20261710_A;T19-SIN-10-1574;PUNTUAL;mar-26;mar-26;BRL;BRL;MONBAKE MUTILVA 2 JORNADAS DE FORMACION MARZO 2026;LOTO;MONBAKE;MUTILVA;870,00 €;10,00 €;14,33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;10/04/2026;SI;30/04/2026;;;;;;
4682;T OV-20262231;T24-SIN-11-2105;PUNTUAL;abr-26;abr-26;JMR;JMR;AFS FORD PEDIDO 21_ACOMETIDA SAI SALA 3D;S. ELECTRICOS;TUV SUD IBERIA;TUV SUD IBERIA;470,00 €;-   € ;7,83;0;1,83;6;76,6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4683;T OV-20251594;T26-SIN-13-1570;PUNTUAL;abr-26;may-26;BRL;BRL;EXTOL RD 1215 AUDITORIA PRENSA;RD1215;ALU SOLUTIONS GROUP;EXTOL;3.200,00 €;600,00 €;43,33;0;14,58;28,75;66,35;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;9,75;HMR;;;;NO;;;;;;;
4684;T OV-20251594;T26-SIN-13-1570;PUNTUAL;abr-26;may-26;BRL;BRL;EXTOL RD 1215 ANALISIS SOLUCIONES;RD1215;ALU SOLUTIONS GROUP;EXTOL;3.000,00 €;600,00 €;40;0;38,5;1,5;3,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,5;HMR;;;;NO;;;;;;;
4685;T OV-20262263;T24-SIN-11-2105;PUNTUAL;abr-26;jun-26;JMR;JMR;AFS FORD PEDIDO 22_ACOMETIDA MEZZANINE EDIF 4;S. ELECTRICOS;TUV SUD IBERIA;TUV SUD IBERIA;470,00 €;-   € ;7,83;0;2,33;5,5;70,21;0;5,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4686;V550;T 15-SIN-08-0738 ;PUNTUAL;mar-26;abr-26;BLO;PRW;V550 LAR;AUTOPROTECCION;NATURGY;0;736,10 €;46,80 €;11,49;0;0;12,5;108,81;0;0;0;0;0;8,5;0;0;0;0;0;0;4;0;0;0;0;0;AEL;;;;NO;;;;;;;
4687;T OV-20262264;T24-SIN-11-2105;PUNTUAL;abr-26;jun-26;JMR;JMR;AFS FORD PEDIDO 23_4 ACOMETIDAS PTO;S. ELECTRICOS;TUV SUD IBERIA;TUV SUD IBERIA;1.175,00 €;-   € ;19,58;0;19,58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4688;T OV-20260646;T26-SIN-11-1577;PUNTUAL;abr-26;jul-26;JMR;JMR;AFS DC GUADALAJARA;S. ELECTRICOS;MODINE;MODINE;4.210,00 €;150,00 €;67,67;0;67,67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4689;T OV-20260647;T26-SIN-11-1577;PUNTUAL;abr-26;jul-26;JMR;JMR;ER DC GUADALAJARA;S. ELECTRICOS;MODINE;MODINE;1.276,00 €;100,00 €;19,6;0;19,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4690;T OV-20260648;T26-SIN-11-1577;PUNTUAL;abr-26;sep-26;JMR;JMR;FORMACION ARCO ELECTRICO;S. ELECTRICOS;MODINE;MODINE;1.420,00 €;250,00 €;19,5;0;19,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4691;T OV-20260952;T26-SIN-11-1578;PUNTUAL;abr-26;may-26;JMR;JMR;AFS DATA4 MAD2 DC03;S. ELECTRICOS;CAP INGELEC;CAP INGELEC;5.355,00 €;-   € ;89,25;0;61,75;27,5;30,81;0;27,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4692;T OV-20262617;T25-SIN-07-4410;PUNTUAL;abr-26;may-26;DPV;DPV;REV PAU ZORRAQUÍN;AUTOPROTECCION;ACCIONA;ACCIONA ENERGIA;1.150,00 €;-   € ;19,17;0;0;10,5;54,78;0;0;0;0;0;0;0;0;0;0;0;0;0;10,5;0;0;0;0;;;;24/04/2026;SI;30/04/2026;;;;;;
4693;T OV-20262652;T25-SIN-07-4410;PUNTUAL;abr-26;may-26;DPV;DPV;REV PAU SET CANTOBLANCO;AUTOPROTECCION;ACCIONA;ACCIONA ENERGIA;1.150,00 €;-   € ;19,17;0;0;8,5;44,35;0;0;0;0;0;0;0;0;0;0;0;0;0;8,5;0;0;0;0;;;;24/04/2026;SI;30/04/2026;;;;;;
4694;T OV-20262653;T25-SIN-07-4410;PUNTUAL;abr-26;may-26;DPV;DPV;REV PAU PULPAL;AUTOPROTECCION;ACCIONA;ACCIONA ENERGIA;1.150,00 €;-   € ;19,17;0;0;8,5;44,35;0;0;0;0;0;0;0;0;0;0;0;0;0;8,5;0;0;0;0;;;;24/04/2026;SI;30/04/2026;;;;;;
4695;T OV-20262654;T25-SIN-07-4410;PUNTUAL;abr-26;may-26;DPV;DPV;REV PAU EL GRANADO;AUTOPROTECCION;ACCIONA;ACCIONA ENERGIA;1.150,00 €;-   € ;19,17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;24/04/2026;SI;30/04/2026;;;;;;
4696;P5;T25-SIN-07-4410;PUNTUAL;abr-26;may-26;DPV;DPV;REV PAU CASTELLANA;AUTOPROTECCION;ACCIONA;ACCIONA ENERGIA;0,00 €;-   € ;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4697;P6;T25-SIN-07-4410;PUNTUAL;abr-26;may-26;DPV;DPV;REV PAU ALIJAR;AUTOPROTECCION;ACCIONA;ACCIONA ENERGIA;0,00 €;-   € ;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
4698;P7;T25-SIN-07-4410;PUNTUAL;abr-26;may-26;DPV;DPV;REV PAU CERRO GAVIRA;AUTOPROTECCION;ACCIONA;ACCIONA ENERGIA;0,00 €;-   € ;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;NO;;;;;;;
